order_id;created_at;customer_id;recommends;product_id;items_purchased;price_usd
10762;2022-05-07 16:07:40;547;1;1;1;29,95
10763;2022-05-07 16:10:18;1299;1;1;1;29,95
10764;2022-05-07 16:44:18;1359;1;1;1;29,95
10765;2022-05-07 16:49:28;1966;0;1;1;54,95
10766;2022-05-07 17:06:16;793;1;1;1;29,95
10767;2022-05-07 17:16:43;1177;0;1;1;29,95
10768;2022-05-07 17:38:42;1136;0;1;1;29,95
10769;2022-05-07 17:49:32;1158;0;1;1;29,95
10770;2022-05-07 18:24:26;139;0;1;2;29,95
10771;2022-05-07 18:28:42;1990;0;1;2;54,95
10772;2022-05-07 18:42:32;1062;1;1;2;29,95
10773;2022-05-07 18:51:13;1197;1;1;1;29,95
10774;2022-05-07 18:51:24;1948;0;1;2;29,95
10775;2022-05-07 21:13:09;1005;1;1;2;29,95
10776;2022-05-07 21:28:36;928;1;1;1;29,95
10777;2022-05-07 23:03:18;1280;0;1;1;54,95
10778;2022-05-07 23:46:54;257;1;1;2;54,95
10779;2022-05-08 00:52:12;1889;1;1;2;54,95
10780;2022-05-08 01:23:13;1053;0;1;1;54,95
10781;2022-05-08 01:53:16;1633;0;1;1;54,95
10782;2022-05-08 03:06:37;1240;0;1;1;29,95
10783;2022-05-08 06:33:45;777;0;1;2;29,95
10784;2022-05-08 06:34:32;950;0;1;2;54,95
10785;2022-05-08 06:50:56;1922;1;1;2;29,95
10786;2022-05-08 08:37:39;360;1;1;2;29,95
10787;2022-05-08 09:04:45;1247;0;1;2;29,95
10788;2022-05-08 10:00:40;1603;0;1;1;29,95
10789;2022-05-08 10:03:21;1317;1;1;1;54,95
10790;2022-05-08 10:21:30;1797;1;1;1;29,95
10791;2022-05-08 10:50:08;1242;1;1;1;29,95
10792;2022-05-08 11:13:15;702;1;1;1;29,95
10793;2022-05-08 11:23:16;1922;1;1;2;29,95
10794;2022-05-08 11:46:51;432;0;1;1;54,95
10795;2022-05-08 12:22:53;947;1;1;2;29,95
10796;2022-05-08 12:50:16;1888;0;1;1;29,95
10797;2022-05-08 12:59:05;1299;1;1;2;29,95
10798;2022-05-08 13:22:51;1570;1;1;2;29,95
10799;2022-05-08 13:25:47;55;1;1;1;54,95
10800;2022-05-08 13:51:02;1077;1;1;2;29,95
10801;2022-05-08 14:19:47;1512;1;1;1;54,95
10802;2022-05-08 14:21:14;1962;1;1;1;29,95
10803;2022-05-08 15:05:16;807;0;1;1;29,95
10804;2022-05-08 15:05:47;703;1;1;1;54,95
10805;2022-05-08 15:11:01;1755;0;1;2;29,95
10806;2022-05-08 15:13:07;531;1;1;1;29,95
10807;2022-05-08 15:29:56;1654;1;1;1;29,95
10808;2022-05-08 16:25:08;1554;1;1;1;29,95
10809;2022-05-08 16:30:30;432;1;1;1;54,95
10810;2022-05-08 17:04:29;1619;0;1;2;29,95
10811;2022-05-08 17:37:02;719;1;1;1;29,95
10812;2022-05-08 17:37:55;649;0;1;2;29,95
10813;2022-05-08 17:45:36;1509;0;1;1;29,95
10814;2022-05-08 17:51:17;200;0;1;2;29,95
10815;2022-05-08 18:30:30;469;1;1;1;29,95
10816;2022-05-08 18:49:55;1141;1;1;1;54,95
10817;2022-05-08 19:46:53;890;1;1;1;29,95
10818;2022-05-08 20:08:54;1958;1;1;2;29,95
10819;2022-05-08 20:26:14;359;1;1;1;29,95
10820;2022-05-08 20:42:13;1816;0;1;1;29,95
10821;2022-05-08 21:19:44;586;0;1;2;29,95
10822;2022-05-08 21:44:39;1245;1;1;1;29,95
10823;2022-05-08 21:51:04;1721;0;1;1;54,95
10824;2022-05-08 22:00:04;1896;1;1;1;29,95
10825;2022-05-08 22:00:17;1411;1;1;1;29,95
10826;2022-05-08 23:21:38;1413;0;1;1;29,95
10827;2022-05-08 23:41:39;1193;0;1;1;29,95
10828;2022-05-09 00:51:24;1789;0;1;2;29,95
10829;2022-05-09 01:21:18;1389;1;1;2;29,95
10830;2022-05-09 02:18:05;1425;0;1;1;29,95
10831;2022-05-09 03:31:52;548;1;1;1;29,95
10832;2022-05-09 03:54:52;1528;1;1;1;29,95
10833;2022-05-09 04:49:53;1649;0;1;2;54,95
10834;2022-05-09 05:25:14;980;0;1;1;29,95
10835;2022-05-09 08:27:46;1268;0;1;2;54,95
10836;2022-05-09 09:31:08;1902;0;1;1;29,95
10837;2022-05-09 09:39:58;963;0;1;2;29,95
10838;2022-05-09 09:52:10;1864;0;1;1;54,95
10839;2022-05-09 10:00:19;1613;1;1;1;29,95
10840;2022-05-09 10:16:35;1178;1;1;2;54,95
10841;2022-05-09 10:44:14;1566;1;1;2;29,95
10842;2022-05-09 11:24:11;1783;1;1;2;29,95
10843;2022-05-09 11:46:05;1706;0;1;2;29,95
10844;2022-05-09 12:17:49;379;1;1;1;29,95
10845;2022-05-09 13:47:00;1896;0;1;1;29,95
10846;2022-05-09 13:57:01;321;1;1;2;29,95
10847;2022-05-09 14:06:15;657;1;1;1;29,95
10848;2022-05-09 14:35:22;1921;0;1;1;54,95
10849;2022-05-09 14:45:35;1295;0;1;1;54,95
10850;2022-05-09 15:06:29;794;0;1;1;29,95
10851;2022-05-09 15:07:02;1717;0;1;2;54,95
10852;2022-05-09 15:10:25;1103;0;1;2;54,95
10853;2022-05-09 15:19:36;293;0;1;1;29,95
10854;2022-05-09 15:36:20;189;1;1;1;29,95
10855;2022-05-09 15:40:16;300;0;1;2;29,95
10856;2022-05-09 15:43:20;638;1;1;1;54,95
10857;2022-05-09 15:43:51;1540;1;1;1;54,95
10858;2022-05-09 15:52:55;1730;0;1;2;29,95
10859;2022-05-09 16:00:41;265;1;1;1;54,95
10860;2022-05-09 16:30:00;761;1;1;1;29,95
10861;2022-05-09 16:31:13;877;1;1;1;29,95
10862;2022-05-09 16:51:23;904;1;1;2;29,95
10863;2022-05-09 17:06:11;1248;1;1;1;54,95
10864;2022-05-09 17:37:28;770;1;1;1;54,95
10865;2022-05-09 18:05:17;649;0;1;1;29,95
10866;2022-05-09 18:48:32;1872;0;1;1;29,95
10867;2022-05-09 18:57:34;1298;0;1;1;54,95
10868;2022-05-09 19:03:19;1277;0;1;1;54,95
10869;2022-05-09 19:09:28;1649;0;1;1;29,95
10870;2022-05-09 19:18:10;297;0;1;1;29,95
10871;2022-05-09 19:38:19;696;0;1;2;29,95
10872;2022-05-09 20:29:04;1396;1;1;2;29,95
10873;2022-05-09 20:44:48;1724;0;1;1;54,95
10874;2022-05-09 21:02:55;1446;0;1;2;29,95
10875;2022-05-09 21:21:06;657;1;1;1;29,95
10876;2022-05-09 21:55:04;1831;1;1;1;54,95
10877;2022-05-09 22:19:33;815;1;1;1;54,95
10878;2022-05-10 00:50:20;1700;0;1;1;29,95
10879;2022-05-10 00:51:40;1959;0;1;1;54,95
10880;2022-05-10 01:11:02;1889;1;1;2;29,95
10881;2022-05-10 01:20:17;1846;0;1;2;29,95
10882;2022-05-10 01:48:39;1530;0;1;2;29,95
10883;2022-05-10 03:26:22;239;1;1;1;29,95
10884;2022-05-10 03:45:55;429;0;1;2;54,95
10885;2022-05-10 05:24:58;276;1;1;1;29,95
10886;2022-05-10 06:02:26;1174;0;1;2;29,95
10887;2022-05-10 06:40:04;652;1;1;1;29,95
10888;2022-05-10 07:43:59;928;1;1;1;29,95
10889;2022-05-10 07:55:27;566;1;1;1;29,95
10890;2022-05-10 08:02:40;1692;1;1;2;29,95
10891;2022-05-10 09:34:14;657;0;1;2;29,95
10892;2022-05-10 09:57:18;938;1;1;2;29,95
10893;2022-05-10 11:15:32;720;0;1;1;29,95
10894;2022-05-10 11:17:05;498;0;1;2;54,95
10895;2022-05-10 12:44:29;850;1;1;1;29,95
10896;2022-05-10 14:52:48;504;0;1;1;54,95
10897;2022-05-10 15:39:10;1374;0;1;2;29,95
10898;2022-05-10 16:33:29;1882;0;1;1;29,95
10899;2022-05-10 17:22:33;1249;1;1;1;29,95
10900;2022-05-10 18:10:07;308;1;1;1;29,95
10901;2022-05-10 18:27:28;1487;1;1;2;29,95
10902;2022-05-10 19:22:39;1355;0;1;2;29,95
10903;2022-05-10 19:34:03;1245;0;1;2;54,95
10904;2022-05-10 21:29:44;309;1;1;2;29,95
10905;2022-05-10 21:38:02;1758;0;1;2;54,95
10906;2022-05-10 21:49:10;1755;0;1;1;29,95
10907;2022-05-11 00:41:53;454;1;1;1;29,95
10908;2022-05-11 01:35:21;1096;1;1;1;29,95
10909;2022-05-11 04:27:05;165;1;1;1;29,95
10910;2022-05-11 04:59:48;744;1;1;1;29,95
10911;2022-05-11 06:50:50;1416;1;1;1;29,95
10912;2022-05-11 09:59:03;12;1;1;1;29,95
10913;2022-05-11 10:01:05;1789;1;1;1;29,95
10914;2022-05-11 10:44:08;103;1;1;1;54,95
10915;2022-05-11 11:07:55;453;0;1;2;29,95
10916;2022-05-11 11:25:20;943;1;1;1;29,95
10917;2022-05-11 13:26:58;744;0;1;1;54,95
10918;2022-05-11 13:42:20;814;1;1;1;29,95
10919;2022-05-11 14:29:10;1190;1;1;2;29,95
10920;2022-05-11 14:57:20;1813;1;1;1;29,95
10921;2022-05-11 15:10:07;252;1;1;2;54,95
10922;2022-05-11 16:50:21;442;1;1;1;29,95
10923;2022-05-11 16:53:32;1826;1;1;1;29,95
10924;2022-05-11 17:15:26;100;0;1;1;29,95
10925;2022-05-11 17:29:44;466;1;1;2;29,95
10926;2022-05-11 18:03:24;556;0;1;1;29,95
10927;2022-05-11 18:28:11;1561;0;1;2;54,95
10928;2022-05-11 18:59:38;646;1;1;2;29,95
10929;2022-05-11 19:26:49;1455;0;1;1;29,95
10930;2022-05-11 20:25:49;805;0;1;2;54,95
10931;2022-05-11 21:19:20;1226;1;1;2;29,95
10932;2022-05-11 21:59:47;1495;1;1;1;29,95
10933;2022-05-11 22:30:16;1828;1;1;1;29,95
10934;2022-05-11 22:41:40;111;1;1;1;54,95
10935;2022-05-12 02:02:51;168;0;1;2;54,95
10936;2022-05-12 02:10:29;492;1;1;1;29,95
10937;2022-05-12 02:49:13;1719;1;1;2;29,95
10938;2022-05-12 03:32:58;1496;1;1;1;29,95
10939;2022-05-12 04:26:46;1992;1;1;2;54,95
10940;2022-05-12 05:14:11;998;1;1;2;29,95
10941;2022-05-12 05:35:51;1722;1;1;2;29,95
10942;2022-05-12 09:29:12;1239;0;1;2;29,95
10943;2022-05-12 09:40:28;1298;0;1;1;29,95
10944;2022-05-12 10:40:35;128;0;1;1;29,95
10945;2022-05-12 10:52:15;1541;1;1;2;54,95
10946;2022-05-12 11:04:35;711;0;1;2;54,95
10947;2022-05-12 11:51:57;1439;0;1;2;29,95
10948;2022-05-12 11:58:46;109;0;1;2;29,95
10949;2022-05-12 12:02:22;1616;0;1;1;54,95
10950;2022-05-12 12:03:43;1986;1;1;2;29,95
10951;2022-05-12 12:08:18;85;0;1;1;29,95
10952;2022-05-12 12:41:27;645;1;1;1;29,95
10953;2022-05-12 12:58:55;1923;1;1;1;54,95
10954;2022-05-12 13:05:30;1239;1;1;1;54,95
10955;2022-05-12 13:41:00;1496;1;1;1;29,95
10956;2022-05-12 13:47:28;1274;1;1;1;29,95
10957;2022-05-12 13:54:33;9;1;1;1;54,95
10958;2022-05-12 13:59:23;1388;1;1;2;54,95
10959;2022-05-12 14:02:22;562;0;1;2;29,95
10960;2022-05-12 14:17:53;1051;0;1;1;29,95
10961;2022-05-12 14:26:23;816;1;1;1;29,95
10962;2022-05-12 14:32:19;639;1;1;1;54,95
10963;2022-05-12 14:49:02;53;0;1;1;29,95
10964;2022-05-12 15:06:13;1814;1;1;1;29,95
10965;2022-05-12 15:10:05;37;1;1;1;29,95
10966;2022-05-12 15:55:45;101;1;1;1;29,95
10967;2022-05-12 16:39:07;1375;1;1;1;29,95
10968;2022-05-12 17:26:42;805;0;1;1;54,95
10969;2022-05-12 18:07:14;700;1;1;1;54,95
10970;2022-05-12 18:24:14;913;1;1;2;29,95
10971;2022-05-12 18:25:42;1123;0;1;1;29,95
10972;2022-05-12 19:13:11;1992;1;1;2;54,95
10973;2022-05-12 19:46:16;81;1;1;1;54,95
10974;2022-05-12 20:04:10;1280;0;1;1;29,95
10975;2022-05-12 20:07:57;1610;1;1;1;54,95
10976;2022-05-12 22:11:26;305;0;1;1;29,95
10977;2022-05-12 22:15:50;1222;0;1;2;29,95
10978;2022-05-13 00:15:39;1855;1;1;2;29,95
10979;2022-05-13 01:22:05;992;1;1;2;54,95
10980;2022-05-13 01:47:50;869;1;1;1;54,95
10981;2022-05-13 01:59:33;832;0;1;1;54,95
10982;2022-05-13 02:33:21;959;0;1;1;54,95
10983;2022-05-13 03:19:53;904;1;1;1;29,95
10984;2022-05-13 05:02:08;118;1;1;2;29,95
10985;2022-05-13 05:51:40;138;0;1;1;29,95
10986;2022-05-13 06:26:10;142;0;1;1;29,95
10987;2022-05-13 06:41:29;199;1;1;1;54,95
10988;2022-05-13 08:49:17;637;0;1;2;29,95
10989;2022-05-13 08:59:23;984;1;1;2;54,95
10990;2022-05-13 09:01:56;698;1;1;2;29,95
10991;2022-05-13 09:17:07;1421;0;1;2;29,95
10992;2022-05-13 09:21:51;556;1;1;2;29,95
10993;2022-05-13 09:28:12;1489;0;1;2;29,95
10994;2022-05-13 09:34:37;1439;1;1;1;54,95
10995;2022-05-13 10:02:10;255;1;1;1;29,95
10996;2022-05-13 10:15:39;1489;1;1;2;29,95
10997;2022-05-13 10:34:38;1205;1;1;1;29,95
10998;2022-05-13 11:36:16;1908;1;1;2;54,95
10999;2022-05-13 11:57:16;1746;0;1;2;29,95
11000;2022-05-13 12:23:46;1434;1;1;1;29,95
11001;2022-05-13 12:32:38;1518;1;1;1;29,95
11002;2022-05-13 12:50:05;1982;1;1;2;29,95
11003;2022-05-13 13:22:25;315;1;1;1;54,95
11004;2022-05-13 13:46:00;1843;1;1;1;54,95
11005;2022-05-13 14:15:16;1676;1;1;2;29,95
11006;2022-05-13 14:16:52;1972;0;1;1;54,95
11007;2022-05-13 14:26:42;1555;0;1;2;54,95
11008;2022-05-13 14:38:00;1573;0;1;2;29,95
11009;2022-05-13 14:57:50;720;1;1;1;54,95
11010;2022-05-13 15:02:17;735;1;1;2;29,95
11011;2022-05-13 15:18:10;1782;0;1;2;29,95
11012;2022-05-13 15:23:45;1159;1;1;1;29,95
11013;2022-05-13 15:37:40;1396;0;1;2;54,95
11014;2022-05-13 15:42:31;1951;0;1;1;29,95
11015;2022-05-13 15:58:15;183;1;1;2;54,95
11016;2022-05-13 16:34:35;1953;0;1;1;29,95
11017;2022-05-13 16:59:22;374;0;1;1;29,95
11018;2022-05-13 16:59:26;676;1;1;1;29,95
11019;2022-05-13 17:04:53;1388;1;1;2;29,95
11020;2022-05-13 17:05:09;1375;1;1;1;54,95
11021;2022-05-13 17:20:05;1325;0;1;1;29,95
11022;2022-05-13 17:21:43;1167;0;1;1;29,95
11023;2022-05-13 17:48:36;1174;1;1;2;54,95
11024;2022-05-13 17:49:31;300;0;1;2;54,95
11025;2022-05-13 17:51:15;1261;0;1;1;29,95
11026;2022-05-13 17:52:16;1651;0;1;2;54,95
11027;2022-05-13 18:11:59;433;1;1;2;29,95
11028;2022-05-13 18:21:34;1732;0;1;1;29,95
11029;2022-05-13 18:42:54;564;1;1;1;54,95
11030;2022-05-13 19:01:20;231;0;1;1;54,95
11031;2022-05-13 20:08:24;113;0;1;1;54,95
11032;2022-05-13 20:59:04;1635;0;1;1;29,95
11033;2022-05-13 21:31:00;914;0;1;2;29,95
11034;2022-05-13 22:44:33;635;1;1;2;29,95
11035;2022-05-13 23:19:55;1930;0;1;2;54,95
11036;2022-05-13 23:47:19;1000;0;1;1;54,95
11037;2022-05-14 00:40:39;1361;0;1;1;29,95
11038;2022-05-14 01:18:19;1643;0;1;2;54,95
11039;2022-05-14 01:22:49;856;0;1;1;29,95
11040;2022-05-14 03:12:01;910;1;1;1;54,95
11041;2022-05-14 03:29:16;873;0;1;1;54,95
11042;2022-05-14 03:31:32;1611;0;1;2;29,95
11043;2022-05-14 04:37:18;889;1;1;2;54,95
11044;2022-05-14 04:50:31;514;1;1;2;29,95
11045;2022-05-14 06:33:06;1532;1;1;1;29,95
11046;2022-05-14 06:44:12;1316;0;1;1;29,95
11047;2022-05-14 07:12:39;317;0;1;1;29,95
11048;2022-05-14 07:37:09;303;1;1;1;29,95
11049;2022-05-14 08:10:14;1377;1;1;2;29,95
11050;2022-05-14 08:21:29;680;0;1;2;54,95
11051;2022-05-14 08:28:59;1745;0;1;2;54,95
11052;2022-05-14 08:55:19;1457;0;1;1;29,95
11053;2022-05-14 09:50:43;765;1;1;1;29,95
11054;2022-05-14 10:10:29;1650;1;1;2;29,95
11055;2022-05-14 10:11:14;481;1;1;1;29,95
11056;2022-05-14 10:41:25;204;0;1;2;54,95
11057;2022-05-14 10:57:12;1516;1;1;1;29,95
11058;2022-05-14 11:42:43;94;1;1;1;29,95
11059;2022-05-14 11:54:39;148;0;1;1;29,95
11060;2022-05-14 12:17:31;1108;0;1;2;29,95
11061;2022-05-14 13:07:41;1513;0;1;1;29,95
11062;2022-05-14 13:14:12;1006;1;1;2;54,95
11063;2022-05-14 13:18:48;557;0;1;1;29,95
11064;2022-05-14 13:30:07;378;1;1;2;29,95
11065;2022-05-14 13:31:03;1444;0;1;1;29,95
11066;2022-05-14 13:34:42;1216;1;1;2;29,95
11067;2022-05-14 13:43:30;18;0;1;2;29,95
11068;2022-05-14 13:54:00;34;1;1;1;29,95
11069;2022-05-14 14:25:25;513;0;1;2;29,95
11070;2022-05-14 14:30:14;1155;0;1;1;29,95
11071;2022-05-14 14:41:01;1378;0;1;1;54,95
11072;2022-05-14 15:03:29;908;1;1;1;54,95
11073;2022-05-14 15:14:34;1184;1;1;1;29,95
11074;2022-05-14 15:23:50;1131;0;1;1;54,95
11075;2022-05-14 15:30:53;1208;1;1;2;29,95
11076;2022-05-14 15:49:15;518;1;1;2;29,95
11077;2022-05-14 16:18:27;1627;1;1;1;54,95
11078;2022-05-14 16:54:12;946;0;1;1;29,95
11079;2022-05-14 17:19:38;460;0;1;1;29,95
11080;2022-05-14 17:22:18;1192;1;1;2;29,95
11081;2022-05-14 17:31:08;1851;1;1;1;54,95
11082;2022-05-14 17:35:13;49;1;1;2;54,95
11083;2022-05-14 17:55:45;1425;1;1;1;29,95
11084;2022-05-14 18:26:16;471;1;1;1;29,95
11085;2022-05-14 19:45:09;1372;1;1;2;29,95
11086;2022-05-14 20:06:32;909;0;1;2;29,95
11087;2022-05-14 20:23:02;747;0;1;2;29,95
11088;2022-05-14 20:40:22;1189;1;1;2;29,95
11089;2022-05-14 21:10:38;1439;0;1;2;29,95
11090;2022-05-14 21:11:21;1454;1;1;2;29,95
11091;2022-05-14 21:17:28;164;0;1;1;29,95
11092;2022-05-14 22:00:57;1528;0;1;1;29,95
11093;2022-05-14 22:02:07;2;1;1;1;29,95
11094;2022-05-14 22:03:21;420;0;1;2;29,95
11095;2022-05-14 22:14:38;679;0;1;2;29,95
11096;2022-05-14 22:59:17;98;0;1;2;29,95
11097;2022-05-14 23:22:49;812;0;1;1;54,95
11098;2022-05-14 23:30:22;277;0;1;2;29,95
11099;2022-05-14 23:33:40;228;0;1;1;29,95
11100;2022-05-14 23:42:39;1;1;1;1;29,95
11101;2022-05-15 00:35:12;1986;0;1;1;54,95
11102;2022-05-15 01:08:19;712;1;1;1;54,95
11103;2022-05-15 02:12:11;719;0;1;1;54,95
11104;2022-05-15 02:35:49;578;1;1;1;29,95
11105;2022-05-15 03:54:39;299;1;1;2;54,95
11106;2022-05-15 04:41:00;666;0;1;1;29,95
11107;2022-05-15 05:17:05;128;1;1;1;54,95
11108;2022-05-15 06:34:03;440;1;1;2;29,95
11109;2022-05-15 06:35:08;1125;0;1;2;29,95
11110;2022-05-15 08:53:55;775;1;1;2;54,95
11111;2022-05-15 09:20:46;356;1;1;1;29,95
11112;2022-05-15 09:30:00;1661;0;1;1;54,95
11113;2022-05-15 09:49:23;668;0;1;1;29,95
11114;2022-05-15 09:58:11;1553;1;1;2;29,95
11115;2022-05-15 10:34:56;22;1;1;1;29,95
11116;2022-05-15 10:59:10;889;0;1;2;29,95
11117;2022-05-15 11:06:57;730;1;1;2;29,95
11118;2022-05-15 11:17:41;464;0;1;2;29,95
11119;2022-05-15 11:31:04;865;0;1;2;29,95
11120;2022-05-15 11:34:35;1273;0;1;1;29,95
11121;2022-05-15 11:57:49;1737;1;1;1;29,95
11122;2022-05-15 12:15:41;692;0;1;1;54,95
11123;2022-05-15 12:28:18;523;1;1;1;29,95
11124;2022-05-15 12:37:29;1718;0;1;1;54,95
11125;2022-05-15 12:50:30;1219;1;1;2;29,95
11126;2022-05-15 13:02:41;1291;0;1;1;29,95
11127;2022-05-15 13:10:34;1580;1;1;2;29,95
11128;2022-05-15 13:13:30;249;0;1;1;29,95
11129;2022-05-15 13:29:27;1247;0;1;1;29,95
11130;2022-05-15 13:31:43;969;0;1;2;29,95
11131;2022-05-15 13:41:13;929;0;1;2;29,95
11132;2022-05-15 13:55:15;1515;0;1;2;54,95
11133;2022-05-15 14:36:16;1226;1;1;2;29,95
11134;2022-05-15 14:40:28;1036;0;1;1;29,95
11135;2022-05-15 14:54:14;175;1;1;2;29,95
11136;2022-05-15 15:05:48;1616;1;1;1;29,95
11137;2022-05-15 15:20:34;1468;0;1;1;54,95
11138;2022-05-15 15:36:07;286;1;1;1;29,95
11139;2022-05-15 15:44:04;1966;0;1;2;54,95
11140;2022-05-15 16:01:19;1883;1;1;1;54,95
11141;2022-05-15 16:02:24;1054;1;1;1;54,95
11142;2022-05-15 16:30:02;1555;0;1;2;29,95
11143;2022-05-15 16:39:45;179;0;1;1;29,95
11144;2022-05-15 17:21:30;339;0;1;1;29,95
11145;2022-05-15 17:45:33;1444;1;1;1;54,95
11146;2022-05-15 17:51:19;722;1;1;1;54,95
11147;2022-05-15 17:54:14;1514;0;1;2;54,95
11148;2022-05-15 17:59:58;1117;0;1;1;54,95
11149;2022-05-15 18:01:05;1521;1;1;2;54,95
11150;2022-05-15 18:10:59;885;1;1;1;54,95
11151;2022-05-15 18:34:26;142;0;1;1;29,95
11152;2022-05-15 18:42:20;308;1;1;2;29,95
11153;2022-05-15 18:46:21;1212;0;1;1;54,95
11154;2022-05-15 20:09:51;222;1;1;2;29,95
11155;2022-05-15 20:10:04;1191;0;1;2;29,95
11156;2022-05-15 20:11:19;644;0;1;1;54,95
11157;2022-05-15 20:26:38;113;0;1;1;54,95
11158;2022-05-15 20:49:39;1385;0;1;1;54,95
11159;2022-05-15 20:54:16;217;0;1;1;29,95
11160;2022-05-15 21:15:27;791;0;1;2;29,95
11161;2022-05-15 21:25:28;1410;0;1;1;29,95
11162;2022-05-15 22:15:20;1428;0;1;2;54,95
11163;2022-05-15 22:15:41;306;0;1;1;54,95
11164;2022-05-15 22:52:49;192;0;1;2;29,95
11165;2022-05-15 23:21:42;1510;1;1;2;54,95
11166;2022-05-16 00:46:15;761;1;1;1;29,95
11167;2022-05-16 02:29:40;1364;1;1;1;29,95
11168;2022-05-16 02:42:37;521;1;1;2;29,95
11169;2022-05-16 03:50:31;1765;0;1;1;29,95
11170;2022-05-16 04:22:14;1840;0;1;1;29,95
11171;2022-05-16 05:02:42;239;1;1;2;54,95
11172;2022-05-16 06:49:25;1102;0;1;1;54,95
11173;2022-05-16 08:00:56;122;1;1;1;29,95
11174;2022-05-16 08:17:27;1237;0;1;2;54,95
11175;2022-05-16 08:45:24;25;0;1;1;29,95
11176;2022-05-16 09:27:07;708;1;1;2;29,95
11177;2022-05-16 09:55:42;43;0;1;2;29,95
11178;2022-05-16 10:07:10;492;0;1;1;54,95
11179;2022-05-16 10:07:23;149;1;1;1;29,95
11180;2022-05-16 11:00:00;144;0;1;1;29,95
11181;2022-05-16 11:14:57;1447;0;1;1;29,95
11182;2022-05-16 11:32:38;987;0;1;1;54,95
11183;2022-05-16 11:47:22;874;0;1;1;54,95
11184;2022-05-16 11:54:29;1037;1;1;2;29,95
11185;2022-05-16 12:12:54;383;1;1;2;54,95
11186;2022-05-16 12:26:35;1599;0;1;1;29,95
11187;2022-05-16 12:28:55;946;1;1;1;29,95
11188;2022-05-16 13:02:39;269;1;1;2;54,95
11189;2022-05-16 13:22:11;151;1;1;1;54,95
11190;2022-05-16 13:30:20;38;1;1;1;29,95
11191;2022-05-16 13:53:12;1693;1;1;1;54,95
11192;2022-05-16 13:54:16;249;0;1;1;29,95
11193;2022-05-16 14:23:15;1814;1;1;1;29,95
11194;2022-05-16 15:18:54;109;0;1;1;29,95
11195;2022-05-16 15:20:19;997;0;1;2;29,95
11196;2022-05-16 15:47:26;1589;0;1;1;29,95
11197;2022-05-16 15:57:19;35;1;1;1;29,95
11198;2022-05-16 16:22:42;1179;1;1;2;29,95
11199;2022-05-16 16:44:45;1839;0;1;2;54,95
11200;2022-05-16 16:46:03;1522;0;1;1;29,95
11201;2022-05-16 17:05:02;566;1;1;1;54,95
11202;2022-05-16 17:52:28;195;1;1;2;29,95
11203;2022-05-16 18:05:35;1796;0;1;1;54,95
11204;2022-05-16 18:47:33;773;1;1;1;54,95
11205;2022-05-16 19:23:14;962;1;1;2;29,95
11206;2022-05-16 19:36:53;192;1;1;1;54,95
11207;2022-05-16 19:43:09;1282;1;1;1;54,95
11208;2022-05-16 19:44:35;1498;1;1;1;29,95
11209;2022-05-16 20:02:19;468;0;1;1;54,95
11210;2022-05-16 20:33:23;236;1;1;1;29,95
11211;2022-05-16 20:55:48;1076;0;1;2;29,95
11212;2022-05-16 23:09:15;296;1;1;2;29,95
11213;2022-05-16 23:16:15;132;0;1;1;29,95
11214;2022-05-17 05:44:24;1365;1;1;2;29,95
11215;2022-05-17 08:02:34;112;1;1;1;29,95
11216;2022-05-17 08:32:41;1272;0;1;2;29,95
11217;2022-05-17 08:41:57;692;1;1;1;29,95
11218;2022-05-17 09:47:15;300;0;1;2;29,95
11219;2022-05-17 09:52:50;460;1;1;2;29,95
11220;2022-05-17 09:58:13;1595;0;1;2;29,95
11221;2022-05-17 10:12:17;590;0;1;2;29,95
11222;2022-05-17 11:05:37;1352;1;1;2;29,95
11223;2022-05-17 11:05:48;529;0;1;1;54,95
11224;2022-05-17 11:12:03;799;1;1;1;29,95
11225;2022-05-17 11:15:58;477;1;1;1;29,95
11226;2022-05-17 13:40:50;351;0;1;1;29,95
11227;2022-05-17 13:55:53;1285;0;1;2;54,95
11228;2022-05-17 14:04:25;748;0;1;2;29,95
11229;2022-05-17 14:07:35;1864;1;1;2;29,95
11230;2022-05-17 14:08:20;245;1;1;2;29,95
11231;2022-05-17 14:22:26;1913;1;1;1;54,95
11232;2022-05-17 15:45:31;1359;1;1;2;29,95
11233;2022-05-17 15:46:50;957;1;1;1;29,95
11234;2022-05-17 17:26:06;690;1;1;1;29,95
11235;2022-05-17 18:09:30;1823;1;1;1;54,95
11236;2022-05-17 18:48:02;595;1;1;1;29,95
11237;2022-05-17 20:17:52;187;1;1;2;54,95
11238;2022-05-17 20:56:28;1140;0;1;1;54,95
11239;2022-05-17 22:53:45;1386;0;1;2;29,95
11240;2022-05-18 02:18:49;1892;1;1;1;54,95
11241;2022-05-18 03:26:57;1125;1;1;1;54,95
11242;2022-05-18 04:26:32;259;1;1;1;29,95
11243;2022-05-18 06:35:51;206;0;1;1;29,95
11244;2022-05-18 08:17:57;470;0;1;1;54,95
11245;2022-05-18 08:32:46;438;1;1;2;29,95
11246;2022-05-18 09:39:52;1132;0;1;1;29,95
11247;2022-05-18 09:43:19;263;0;1;2;54,95
11248;2022-05-18 09:48:52;897;1;1;1;54,95
11249;2022-05-18 10:12:21;919;1;1;2;29,95
11250;2022-05-18 10:20:43;1300;1;1;1;29,95
11251;2022-05-18 11:00:02;1933;0;1;2;29,95
